gene_id	k	estimate	se_hk	ci_low	ci_high	p_value	tau2	i2	q	q_hk	padj	heterogeneity_high	all_varieties_same_sign	all_loo_same_sign	robust_meta_gene	module_color	class	neglog10_fdr
Vitvi09g00010	4	-0.232273051664031	0.203581761501296	-0.880161076376981	0.415614973048918	0.336727985107994	0.125835584603745	0.773360186642764	13.2368622951137	0.977994087993452	0.423925071822451	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.37271089758099
Vitvi09g00011	4	-1.06606400930418	0.176728777223426	-1.62849385341618	-0.503634165192179	0.00913401353635254	0.0913563470280305	0.732143725672634	11.2000363162428	0.99867434940626	0.0425609986374164	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.37098819044912
Vitvi09g00012	4	0.959295691575488	0.354554596933382	-0.169055275456509	2.08764665860748	0.0734349215807276	0.196421030830265	0.393359644737596	4.94526942359834	1.00357031051107	0.134974378680037	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.869748663015471
Vitvi09g00013	4	-0.0455763264409277	0.230280631315165	-0.778432070748273	0.687279417866418	0.855762320129818	0	0	2.34948032969864	0.783160109899548	0.888593276179959	FALSE	FALSE	FALSE	FALSE	NA	Not robust	0.0512969773082799
Vitvi09g00014	4	-0.398881922485066	0.197463696436605	-1.0272995336374	0.229535688667271	0.136652682779612	0.121889663468567	0.807704367453156	15.6009783491531	0.956730199041001	0.210832388268935	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.676062671609387
Vitvi09g00015	4	-0.429744096933319	0.263092832277645	-1.26702290896194	0.407534715095298	0.20088595470691	0.236260374712919	0.855157715252579	20.7121836363702	0.999835729144804	0.28213382489823	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.549544843351793
Vitvi09g00016	4	0.44429411938055	0.58967194055924	-1.43230516918168	2.32089340794278	0.505913621004549	0.279309578028575	0.152653103762679	3.54046260548262	0.925535135328692	0.586994884166341	FALSE	FALSE	FALSE	FALSE	NA	Not robust	0.231365683740478
Vitvi09g00017	4	6.1088414151011	1.02592687593005	2.84388421930625	9.37379861089596	0.00947360587958681	3.68609379358609	0.882824093374137	25.6025328618012	0.992361035151624	0.0431874246859124	TRUE	TRUE	TRUE	TRUE	turquoise	Turquoise module	1.36464269264256
Vitvi09g00018	4	1.76056384122843	0.465795254033587	0.278195456010551	3.2429322264463	0.0324502064116448	0.723459622738991	0.84588942857795	19.4665425760064	0.991382026118221	0.0796271999320065	TRUE	TRUE	TRUE	FALSE	turquoise	Not robust	1.09893855584802
Vitvi09g00019	4	-0.229153778863648	0.480261728044754	-1.75756094084885	1.29925338312155	0.665864220113927	0.873285513079553	0.947110117930406	56.7216239214249	1.00667302637403	0.731628110785737	TRUE	FALSE	FALSE	FALSE	NA	Not robust	0.135709616311274
Vitvi09g00020	4	1.40548766811129	0.272781860803911	0.537374043047469	2.27360129317511	0.0141732168089644	0.153106976504275	0.5238169196396	6.30009784835162	1.01831921268539	0.0509382190298025	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.29295624349197
Vitvi09g00021	4	4.49853943767803	0.391078564928342	3.25395290364617	5.74312597170988	0.00141044652626127	0.190468598073306	0.387015028742156	4.89408409776182	1.14811443631256	0.0296011433169148	FALSE	TRUE	TRUE	TRUE	turquoise	Turquoise module	1.52869151439248
Vitvi09g00022	4	4.60858237185717	0.408329916329445	3.30909433829772	5.90807040541662	0.00149163593253151	0	0	0.48485375915171	0.161617919717237	0.0296011433169148	FALSE	TRUE	TRUE	TRUE	yellow	Other robust	1.52869151439248
Vitvi09g00023	4	-1.15606693611823	0.178497989353666	-1.72412720283737	-0.588006669399082	0.0074705184305174	0.0393317228921682	0.299640933468665	4.28351704627469	0.980966721345055	0.039683625555675	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.40138865690863
Vitvi09g00027	4	-0.333771131047153	0.157285034068394	-0.834322306594536	0.166780044500229	0.123937972357077	0.0587700002558658	0.608371361525474	7.66031823332844	0.960532288374592	0.1960330873708	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.707670620226168
Vitvi09g00029	4	-1.20824826832527	0.173784770702782	-1.76130896976291	-0.65518756688762	0.00610383784609886	0	0	0.504790845807398	0.168263615269133	0.0371437234095826	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.43011456329997
Vitvi09g00030	4	5.29610249480228	0.344662576268617	4.19923235238666	6.39297263721791	0.00059868963585897	0.193008486736478	0.444177112983135	5.39740278796575	1.08913318127918	0.0296011433169148	FALSE	TRUE	TRUE	TRUE	turquoise	Turquoise module	1.52869151439248
Vitvi09g00031	4	-0.398436499292312	0.101597226101759	-0.721764216126927	-0.0751087824576971	0.0294915152843162	0	0	0.975148098141468	0.325049366047156	0.0754853337670485	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.12213742032804
Vitvi09g00033	4	3.03244554480585	1.27882200522419	-1.03733682083538	7.10222791044709	0.0983899760241524	5.99419714003156	0.925448325444513	40.2405448018094	0.991509117142075	0.165889159540232	TRUE	TRUE	TRUE	FALSE	turquoise	Not robust	0.780181993153951
Vitvi09g00035	4	2.84250164510841	2.26896033293768	-4.37834278328439	10.0633460735012	0.299048168013652	18.9815695891567	0.922215805027221	38.5682464291091	1.00401119213676	0.386188166531705	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.413201037881116
Vitvi09g00038	4	1.88894984373436	0.962270486104499	-1.17342430945246	4.95132399692118	0.144427019958716	3.07312605923514	0.904423270191573	31.3883934511377	1.03400930333508	0.219281095189555	TRUE	FALSE	TRUE	FALSE	turquoise	Not robust	0.658998808398909
Vitvi09g00039	4	5.16584645401046	1.20780398808196	1.32207511463209	9.00961779338883	0.0234719822071513	4.62353389540948	0.812610865057535	16.0094660820175	0.975592199903176	0.0661067600559965	TRUE	TRUE	TRUE	FALSE	NA	Not robust	1.17975412742961
Vitvi09g00040	4	-0.151729082165486	1.49055334199106	-4.89533505821323	4.59187689388225	0.92534262450275	8.39872046376574	0.946428428160728	55.9998502377487	1.02447537689924	0.943063010426526	TRUE	FALSE	FALSE	FALSE	brown	Not robust	0.0254592890587182
Vitvi09g00041	4	3.81767768858178	0.806287818966097	1.25170999811786	6.3836453790457	0.0178590119983495	0.372990415816685	0.108231568057576	3.36410203876077	0.953075025547622	0.0570304301618493	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.24389335266156
Vitvi09g00042	4	-0.519243645757324	0.169259843326126	-1.05790400878345	0.0194167172688038	0.0546597207698359	0	0	1.12911290557442	0.376370968524805	0.110959291728845	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.954836324098038
Vitvi09g00043	4	1.01018433692743	0.155923550748457	0.513966008941289	1.50640266491357	0.00746372009874435	0.04680514169276	0.501697461118485	6.02043892197253	1.04246256038467	0.039683625555675	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.40138865690863
Vitvi09g00044	4	-1.23604193010047	0.330450668972522	-2.2876834406506	-0.184400419550339	0.0333337084981842	0.369231825054684	0.850996983897949	20.1338206331697	0.992815269596145	0.0806668081755776	TRUE	TRUE	TRUE	FALSE	NA	Not robust	1.09330512688198
Vitvi09g00045	4	-1.55817712215363	0.747626543963022	-3.93745845472078	0.821104210413512	0.128490410110417	2.10889976491122	0.958242129376571	71.8427437800626	0.984996434620766	0.201505794769656	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.695712460191362
Vitvi09g00046	4	2.46192727410639	0.411280291993454	1.15304982841582	3.77080471979696	0.00933383766864262	0.266210531325652	0.38546481199625	4.88173835862056	0.983190577140205	0.0429504430600011	FALSE	TRUE	TRUE	TRUE	grey	Other robust	1.36703235179732
Vitvi09g00047	4	0.853631084559866	0.325367860648298	-0.181834661418374	1.88909683053811	0.0787579812245528	0.334625417363878	0.794220601000941	14.5787188347932	0.994711146704185	0.141812270697622	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.848286188999903
Vitvi09g00049	4	-1.85325137423451	0.199088022226372	-2.48683831499507	-1.21966443347395	0.00262450987483804	0.0929771052699472	0.590572825393947	7.32731041335146	0.989658461992877	0.030375054421919	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.51748293528275
Vitvi09g00050	4	0.960309584012067	0.771086707868271	-1.49363246049669	3.41425162852082	0.30139589311754	2.15453843440582	0.913178199201463	34.5535334720973	0.991235202128348	0.388372889274632	TRUE	FALSE	TRUE	FALSE	yellow	Not robust	0.410751094030168
Vitvi09g00051	4	0.508857757566207	2.41940455799715	-7.19076733901839	8.20848285415081	0.846890024875943	21.6700224068894	0.945185296568892	54.7298409407692	0.983986042612608	0.881554772336664	TRUE	FALSE	FALSE	FALSE	NA	Not robust	0.0547506991507198
Vitvi09g00052	4	0.405488889752398	0.212065897117896	-0.269399441007126	1.08037722051192	0.151813648465577	0	0	1.6245862674717	0.541528755823899	0.22769643633857	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.642643766445049
Vitvi09g00053	4	-2.44465077535076	0.471486239724641	-3.94513041695455	-0.944171133746963	0.0139292172444138	0.50649684291544	0.58786825031722	7.2792256415797	1.03254151209745	0.0505174100139097	FALSE	TRUE	TRUE	FALSE	brown	Not robust	1.29655892346708
Vitvi09g00055	4	0.611213727006729	0.743386704578105	-1.75457454437489	2.97700199838835	0.47122111461954	1.65900649714186	0.767848988803807	12.9226230139686	0.965524704317728	0.555588725968125	TRUE	FALSE	FALSE	FALSE	NA	Not robust	0.255246575568528
Vitvi09g00056	4	0.461254582383207	0.240059147790518	-0.302720765552281	1.2252299303187	0.150427600785646	0.185119500074189	0.807869569017543	15.6143927053072	0.993097700488783	0.226047059365867	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.645801138306679
Vitvi09g00057	4	-0.69612527434094	0.102174201465381	-1.02128918428976	-0.370961364392125	0.0064674898625913	0	0	1.50113404041812	0.500378013472708	0.0376217622071249	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.424560865912
Vitvi09g00058	4	0.376918251820768	0.110256499682731	0.0260328617719454	0.72780364186959	0.0418871430081583	0	0	2.14625590514185	0.715418635047282	0.0932104547137148	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.03053537337741
Vitvi09g00059	4	4.43040835881009	0.634325343137704	2.41170201419368	6.44911470342649	0.00602448267237863	0.725486730875949	0.449462317789697	5.44921827685905	0.909027206990068	0.0370704282919408	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.43097239633483
Vitvi09g00060	4	-2.4034388688141	0.152987450009474	-2.89031321385152	-1.91656452377667	0.000560583291595499	0	0	0.851323094643018	0.283774364881006	0.0296011433169148	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.52869151439248
Vitvi09g00061	4	0.669322659098019	0.240314734647692	-0.0954660802867644	1.4341113984828	0.0686930588128362	0.138291826051173	0.599668435543171	7.49378831536905	0.995082937170927	0.129065186971845	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.889190885114657
Vitvi09g00062	4	2.44297552497257	0.732468498071891	0.111933859546974	4.77401719039817	0.0445442034151137	2.01967596649841	0.947229911476846	56.8503878609881	0.9946103288835	0.0970039629773269	TRUE	TRUE	TRUE	FALSE	NA	Not robust	1.01321052280563
Vitvi09g00063	4	-0.626329394314346	0.221761738930723	-1.33207422102771	0.0794154323990218	0.0664998320116901	0.142581312289513	0.741444111734186	11.6029072867827	0.994030092367828	0.126204512729786	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.898925115625922
Vitvi09g00064	4	0.387980807741977	0.267383151590315	-0.462951715131735	1.23891333061569	0.242673085098637	0.131854655269816	0.459943540331758	5.55497475549669	0.956276352677275	0.326795384908578	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.485724085318602
Vitvi09g00067	4	0.20463812947932	0.107591386883412	-0.137765682188145	0.547041941146785	0.153330013738812	0	0	1.01185990133183	0.337286633777277	0.229480246488311	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.639254692306871
Vitvi09g00068	4	1.43085046770444	0.418898029216412	0.0977299823340401	2.76397095307483	0.0419734233407188	0.619740040251311	0.884965368730624	26.0791030222449	1.01495273109207	0.0933101613971298	TRUE	TRUE	TRUE	FALSE	turquoise	Not robust	1.03007105937885
Vitvi09g00069	4	-0.501678033043923	0.192465384723425	-1.11418878555199	0.11083271946415	0.079919841522915	0.0698669733378967	0.469512387891811	5.6551744687832	0.98670422728392	0.143183103309045	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.844108229043563
Vitvi09g00070	4	-0.0852191552933495	0.428626770785661	-1.44930083832586	1.27886252773916	0.855115908006175	0.482992356627952	0.6762235429572	9.26565207180407	1.06056787997999	0.888212392910959	FALSE	FALSE	FALSE	FALSE	NA	Not robust	0.0514831715639458
Vitvi09g00071	4	0.522217456327295	0.197785271296496	-0.107223549549775	1.15165846220436	0.077634304761861	0.106274636547062	0.688543191221424	9.63215417176123	0.976715384584654	0.140335801738214	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.852831519892136
Vitvi09g00072	4	2.74852177388209	0.324677752624017	1.71525225963597	3.78179128812821	0.00346045420618571	0.0811014887729002	0.314950432853503	4.37924515812219	1.1836169211737	0.0323602000939755	FALSE	TRUE	TRUE	TRUE	turquoise	Turquoise module	1.48998880166296
Vitvi09g00073	4	0.527278262830565	0.155163148511503	0.0334798741339467	1.02107665152718	0.0425169710903741	0	0	1.73013827237743	0.576712757459142	0.094103567088578	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.0263939138998
Vitvi09g00076	4	-1.39373186098986	0.193707268656908	-2.01019484243363	-0.777268879546083	0.00553305839626474	0.0883646527286738	0.614326025799737	7.77859072866098	0.900118662158107	0.036050182536681	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.44309253193006
Vitvi09g00077	4	-1.01151311389842	0.561835865431862	-2.79952558801792	0.776499360221082	0.169616870450119	1.05443986892411	0.888942391169644	27.0130073175139	0.93447983296252	0.247482574320212	TRUE	TRUE	TRUE	FALSE	NA	Not robust	0.606455375085979
Vitvi09g00079	4	0.149280267396426	0.4949041637824	-1.4257256601024	1.72428619489525	0.782630959003448	0.908299798040423	0.930850547980153	43.3842917386957	0.996398080375523	0.829345718315428	TRUE	FALSE	FALSE	FALSE	NA	Not robust	0.0812643931431395
Vitvi09g00081	4	-0.811435103131445	0.9227476770096	-3.74803003853977	2.12515983227688	0.443946080822163	2.93844500615985	0.928914896815965	42.2029351527169	0.92939721530081	0.530027251071693	TRUE	FALSE	FALSE	FALSE	turquoise	Not robust	0.275701800803339
Vitvi09g00082	4	-0.382224469348505	0.158879701628906	-0.887850588781994	0.123401650084983	0.0953805042280901	0.00732562628674322	0.1004115871968	3.33485842781336	1.03189064684068	0.162431608592165	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.789329454765921
Vitvi09g00083	4	3.73601728817664	0.542079655292588	2.01087789202128	5.461156684332	0.00625835285168326	0	0	1.98130334396087	0.660434447986957	0.037262964527967	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.42872259691905
Vitvi09g00085	4	-0.508579391264787	0.394084890024368	-1.76273339349097	0.7455746109614	0.287330088556234	0.357789966345979	0.579695651367638	7.13768489372467	0.979290553392675	0.373832980207829	FALSE	FALSE	TRUE	FALSE	blue	Not robust	0.427322387038385
Vitvi09g00086	4	3.96778993827971	0.838636572597881	1.29887407633979	6.63670580021963	0.0178963661244669	2.61626444912957	0.956757214419389	69.3757342345014	0.970536981310528	0.0570704952401133	TRUE	TRUE	TRUE	FALSE	turquoise	Not robust	1.24358835876145
Vitvi09g00087	4	0.868166338536309	0.416453688850296	-0.457175164867086	2.1935078419397	0.128429124171565	0.592364245592784	0.873485757869466	23.7127452963334	0.976668671874848	0.201442022233171	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.695849927425356
Vitvi09g00089	4	-0.143776913414058	0.205466226950281	-0.797662148232563	0.510108321404447	0.53445772641007	0.105579141943139	0.632514491032189	8.16358720763267	1.01311830418682	0.613761430753133	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.212000406450594
Vitvi09g00093	4	-0.52630178735026	0.28266319322139	-1.42586222225737	0.373258647556847	0.159522766589913	0.270140296110892	0.852750189222563	20.3735406121125	0.989114737006762	0.236173973260334	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.626767964013846
Vitvi09g00094	4	-0.675206591206503	0.140807416971449	-1.12331863510383	-0.227094547309173	0.0172545485785044	0.0140825032055663	0.175605938163511	3.63903640125324	0.99697427721205	0.0560153789470978	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.25169272165587
Vitvi09g00096	4	-0.86755659707145	0.111784379438696	-1.22330438240456	-0.511808811738341	0.00444994074219314	0.00059997560894265	0.025674177178794	3.07905212992648	1.01409388605192	0.0343453043695294	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.46413263053456
Vitvi09g00107	4	1.70723277449188	0.62837663671991	-0.292542131364002	3.70700768034776	0.0727397410042048	1.44684628280725	0.964389418833205	84.2446234153959	0.951741369851901	0.13415219719557	TRUE	TRUE	TRUE	FALSE	turquoise	Not robust	0.872402209894038
Vitvi09g00108	4	-0.080113267767227	0.346683788698604	-1.18341581021286	1.0231892746784	0.832112601451242	0.272645341367022	0.626768292457009	8.03790229867981	0.892571341258462	0.869495233559016	FALSE	FALSE	FALSE	FALSE	NA	Not robust	0.0607327943912187
Vitvi09g00110	4	2.64387214191728	0.582012058176412	0.791650017743193	4.49609426609137	0.0199770234289644	0.99497248353322	0.74117809517038	11.5909818451219	0.994090311775007	0.0604277582146494	FALSE	TRUE	TRUE	FALSE	turquoise	Not robust	1.21876351717082
Vitvi09g00111	4	-0.00308377591570608	0.172298393951722	-0.551414163153681	0.545246611322268	0.986844112206124	0.0524860900482046	0.439629772865969	5.35360348343855	0.944273400523159	0.989717248946971	FALSE	FALSE	FALSE	FALSE	NA	Not robust	0.00448886071689776
Vitvi09g00112	4	4.14677306774511	0.269093816518097	3.2903964455924	5.00314968989782	0.000593616862924758	0	0	1.75416153093345	0.584720510311151	0.0296011433169148	FALSE	TRUE	TRUE	TRUE	turquoise	Turquoise module	1.52869151439248
Vitvi09g00115	4	-0.575764742868952	0.171009500347222	-1.11999329541738	-0.0315361903205208	0.0435118268690517	0.0650603268880577	0.573599882830795	7.03564534624538	1.04137041994759	0.0955132744596284	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.01993626586195
Vitvi09g00116	4	0.445959424499637	0.238926545036016	-0.314411475984433	1.20633032498371	0.158801198020313	0.110906171858807	0.494195556681869	5.93114599848052	1.01409891427715	0.235547443646195	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.627921604719637
Vitvi09g00117	4	0.149029490592541	0.145708819707948	-0.314681004334268	0.612739985519349	0.381685688741962	0	0	1.91665196869254	0.638883989564179	0.46920692051033	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.3286355909357
Vitvi09g00118	4	0.462330586740374	0.339809882288483	-0.6190961176475	1.54375729112825	0.266853808063536	0.133616094997407	0.0980247534729782	3.32603362625664	0.689730193230356	0.35232141098061	FALSE	FALSE	TRUE	FALSE	turquoise	Not robust	0.453060963437606
Vitvi09g00119	4	1.0454147291798	0.108275058370859	0.700835169713084	1.38999428864652	0.00235867524911029	0.000213952122979343	0.0574382223222721	3.18281524993658	1.05625953132199	0.0299118315013372	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.52415699430495
Vitvi09g00121	4	0.492101029762462	0.217288128249584	-0.199406771167439	1.18360883069236	0.108450200820399	0.0680301676510811	0.450853143986838	5.4630195313876	1.17023615619654	0.177822963203507	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.750012157040592
Vitvi09g00122	4	-0.538065935625269	0.237886437904836	-1.29512675101262	0.218994879762079	0.108738915255803	0.183556141667754	0.822267066368925	16.8792577645017	0.99455005197673	0.178168943045615	TRUE	TRUE	TRUE	FALSE	NA	Not robust	0.749167996367567
Vitvi09g00123	4	-0.418508301934169	0.144231405205293	-0.877517004535631	0.0405004006672935	0.0624187275364669	0.0332892492375704	0.412676658877452	5.10791890931172	1.02085151986427	0.121079677680547	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.91692874382503
Vitvi09g00124	4	-0.256583836746385	0.486260759986781	-1.80408259577077	1.290914922278	0.634267259612827	0.832576792128901	0.889350728597087	27.1126954742968	0.989028088021088	0.703877012931389	TRUE	FALSE	FALSE	FALSE	NA	Not robust	0.152503217663729
Vitvi09g00125	4	-5.57918836588846	0.991121004820991	-8.7333777457701	-2.42499898600682	0.0110885226631944	0	0	0.724338239738541	0.241446079912847	0.0459499454017674	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.33771500031106
Vitvi09g00126	4	-0.397276558637563	0.40658769121034	-1.69122005430374	0.896666937028618	0.400580405732854	0.555361019151465	0.846488351981099	19.5424910012733	1.01495250499132	0.487907191707789	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.31166278037925
Vitvi09g00127	4	0.166588402249563	0.101262849107698	-0.155675177755731	0.488851982254857	0.198497361791547	0	0	1.75363876380575	0.584546254601917	0.279629044278582	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.55341772164303
Vitvi09g00128	4	1.78538625605924	0.335884058333275	0.716453275612811	2.85431923650567	0.0130046977468853	0.247613562943475	0.572613979131692	7.01941536109438	0.917547033185222	0.0491300106704862	FALSE	TRUE	TRUE	TRUE	turquoise	Turquoise module	1.30865314154129
Vitvi09g00129	4	3.34117067353953	0.382893349643398	2.12263314764919	4.55970819942987	0.00316845455603092	0.321724927357447	0.568832871593879	6.95785880312812	1.03049114623324	0.0317448651605298	FALSE	TRUE	TRUE	TRUE	turquoise	Turquoise module	1.49832651329469
Vitvi09g00130	4	-0.842181032169573	0.124083219629208	-1.23706921602625	-0.447292848312894	0.00653814163700238	0.0141907711195768	0.248707258348373	3.99311724136301	1.02741738737461	0.0378812328607483	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.42157589514112
Vitvi09g00132	4	-0.388848539846754	0.564913142758237	-2.18665428382391	1.4089572041304	0.540693697205085	1.15961139779835	0.911296034838102	33.8203596031422	0.998966064876992	0.619570750408101	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.207909093230786
Vitvi09g00133	4	-2.3990939721222	0.372189680804267	-3.58356764666246	-1.21462029758194	0.00757211219182421	0.447710903568219	0.810713550189812	15.8489950179124	0.996306905213028	0.0398835800907149	TRUE	TRUE	TRUE	TRUE	blue	Blue module	1.39920586480729
Vitvi09g00134	4	-0.588094817567179	0.454729482655961	-2.03524697954921	0.859057344414856	0.286494768762316	0.738060064503327	0.896981729780748	29.121048078318	0.994705044658329	0.372976698204551	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.428318299980307
Vitvi09g00135	4	-0.239753807984008	0.700157457400209	-2.46796732140414	1.98845970543612	0.754615768774685	1.70450772780191	0.908146958662725	32.6608673629467	0.953787746118029	0.806461549819787	TRUE	FALSE	FALSE	FALSE	pink	Not robust	0.0934163339156466
Vitvi09g00136	4	0.942020849703749	0.215199289643273	0.257160665478838	1.62688103392866	0.0220644840048734	0.0985420449067616	0.537664943779646	6.48880062118882	1.00799983883315	0.0640370272604676	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.19356883718905
Vitvi09g00137	4	0.761546997225723	0.244724302168254	-0.0172749540227709	1.54036894847422	0.0528050845305208	0.166800911721258	0.710517600028908	10.3633243343968	1.03063327139674	0.108461094049788	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.96472601913909
Vitvi09g00139	4	-0.692634595060518	0.275126968685902	-1.56821140003887	0.182942209917838	0.0863655283346521	0.268900608791279	0.891250859276602	27.5864248677647	0.996921300449855	0.151311383376024	TRUE	TRUE	TRUE	FALSE	NA	Not robust	0.820128398140556
Vitvi09g00140	4	0.264871160416977	0.226763495818753	-0.456791489024631	0.986533809858585	0.327171271944771	0.158135539594852	0.776813297470429	13.4416610219084	1.030398508487	0.414194404341502	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.382795772608244
Vitvi09g00141	4	1.16745762057889	0.163533943233091	0.647019627148262	1.68789561400951	0.00565866220316564	0.0309321818449428	0.293838617162772	4.24832067132664	1.00671105087995	0.0364027438687506	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.43886588002825
Vitvi09g00142	4	3.17623682095722	0.698903364749515	0.952014390059776	5.40045925185467	0.0199538367969401	0	0	0.625524445141577	0.208508148380526	0.0603955247875267	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.21899524071807
Vitvi09g00143	4	3.43726391147591	0.355942310321063	2.3044966211005	4.57003120185132	0.00235751465594367	0	0	1.69075038297893	0.563583460992977	0.0299118315013372	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.52415699430495
Vitvi09g00145	4	-0.074198430603144	0.229582872653417	-0.804833595435432	0.656436734229144	0.767770020838885	0.0926698360370694	0.494509228064526	5.9348264430492	1.10712548913085	0.81712012291766	FALSE	FALSE	FALSE	FALSE	NA	Not robust	0.0877140941585255
Vitvi09g00146	4	4.2230208288002	0.449922771819171	2.79116576596128	5.65487589163912	0.00256181116958957	0.482359224691091	0.619298321446391	7.8801859014592	0.929811130301921	0.0302029087859639	FALSE	TRUE	TRUE	TRUE	turquoise	Turquoise module	1.51995122893491
Vitvi09g00147	4	-0.0104865195537047	0.230705296733335	-0.744693738752089	0.72372069964468	0.966601729553832	0.104976528156563	0.494027935994737	5.92918110192107	0.978349237706897	0.974989957308572	FALSE	FALSE	FALSE	FALSE	NA	Not robust	0.0109998576429328
Vitvi09g00148	4	-0.273809470450657	0.191576232170319	-0.883490542701261	0.335871601799947	0.248271131574165	0.133001866340425	0.909061540653013	32.9893426999145	1.00067305380121	0.332772894149568	TRUE	FALSE	TRUE	FALSE	NA	Not robust	0.477852056181479
Vitvi09g00149	4	0.813862392886656	0.120124093565424	0.431573915143819	1.19615087062949	0.00657135823352836	0	0	2.3465687451063	0.7821895817021	0.0379344768715504	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.42096590061706
Vitvi09g00150	4	0.910860493983472	0.172308099353717	0.362499219824778	1.45922176814217	0.0132048062348858	0.0442915189198749	0.357998087937167	4.67288327905539	0.936144733894195	0.0493824349008224	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.30642750010841
Vitvi09g00151	4	-0.421924055785415	0.166798071510953	-0.952749962193895	0.108901850623065	0.0854578173979767	0.0770485982813803	0.717964988204684	10.6369772352137	0.954777866407503	0.150165443185129	FALSE	FALSE	TRUE	FALSE	NA	Not robust	0.823429997829298
Vitvi09g00152	4	-0.868953330906825	0.166594151480638	-1.39913027276826	-0.338776389045393	0.0137020066924859	0	0	1.04397408843857	0.347991362812856	0.050134843336392	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.29986033782334
Vitvi09g00153	4	1.70766556188062	0.385729326855199	0.480102690790723	2.93522843297052	0.0214082904483477	0.337945518399423	0.595442225074838	7.41550449884436	0.879975834469772	0.0629327340317137	FALSE	TRUE	TRUE	FALSE	NA	Not robust	1.2011234004773
Vitvi09g00155	4	-0.539761726571507	0.181260142917977	-1.11661239869602	0.0370889455530068	0.0586988974759604	0	0	1.27861345188652	0.426204483962172	0.116280772854407	FALSE	TRUE	TRUE	FALSE	NA	Not robust	0.934492090375218
Vitvi09g00156	4	-1.92567830676374	0.111039716965558	-2.27905624376053	-1.57230036976695	0.000417811494154062	0	0	2.68888101068166	0.896293670227221	0.0296011433169148	FALSE	TRUE	TRUE	TRUE	NA	Other robust	1.52869151439248
