gene_id	Vamu	Vvcs	Vvri	Vrip
Vitvi08g00653	TRUE	FALSE	FALSE	FALSE
Vitvi08g00654	TRUE	TRUE	TRUE	TRUE
Vitvi08g00656	FALSE	TRUE	TRUE	TRUE
Vitvi08g00658	TRUE	TRUE	TRUE	TRUE
Vitvi08g00662	TRUE	TRUE	TRUE	TRUE
Vitvi08g00665	TRUE	TRUE	TRUE	TRUE
Vitvi08g00666	TRUE	TRUE	FALSE	TRUE
Vitvi08g00667	TRUE	TRUE	TRUE	TRUE
Vitvi08g00668	TRUE	TRUE	TRUE	TRUE
Vitvi08g00669	TRUE	TRUE	TRUE	TRUE
Vitvi08g00671	TRUE	TRUE	TRUE	TRUE
Vitvi08g00672	TRUE	TRUE	TRUE	TRUE
Vitvi08g00673	TRUE	TRUE	FALSE	FALSE
Vitvi08g00674	FALSE	TRUE	TRUE	TRUE
Vitvi08g00675	FALSE	TRUE	TRUE	TRUE
Vitvi08g00676	TRUE	TRUE	TRUE	FALSE
Vitvi08g00678	FALSE	FALSE	FALSE	TRUE
Vitvi08g00679	TRUE	TRUE	TRUE	TRUE
Vitvi08g00684	TRUE	TRUE	TRUE	TRUE
Vitvi08g00685	TRUE	TRUE	TRUE	TRUE
Vitvi08g00686	TRUE	TRUE	TRUE	TRUE
Vitvi08g00687	TRUE	FALSE	FALSE	FALSE
Vitvi08g00689	TRUE	TRUE	TRUE	TRUE
Vitvi08g00690	TRUE	TRUE	TRUE	TRUE
Vitvi08g00691	TRUE	TRUE	TRUE	TRUE
Vitvi08g00692	TRUE	TRUE	TRUE	TRUE
Vitvi08g00693	TRUE	TRUE	TRUE	TRUE
Vitvi08g00700	TRUE	FALSE	FALSE	FALSE
Vitvi08g00703	TRUE	FALSE	FALSE	TRUE
Vitvi08g00716	TRUE	TRUE	FALSE	TRUE
Vitvi08g00719	TRUE	TRUE	TRUE	TRUE
Vitvi08g00720	FALSE	FALSE	FALSE	TRUE
Vitvi08g00721	TRUE	TRUE	TRUE	TRUE
Vitvi08g00723	TRUE	TRUE	TRUE	TRUE
Vitvi08g00725	TRUE	TRUE	TRUE	TRUE
Vitvi08g00726	TRUE	TRUE	TRUE	TRUE
Vitvi08g00730	TRUE	TRUE	TRUE	TRUE
Vitvi08g00738	FALSE	TRUE	FALSE	FALSE
Vitvi08g00739	TRUE	TRUE	TRUE	TRUE
Vitvi08g00740	TRUE	TRUE	TRUE	FALSE
Vitvi08g00746	FALSE	FALSE	FALSE	TRUE
Vitvi08g00752	TRUE	TRUE	FALSE	TRUE
Vitvi08g00754	FALSE	TRUE	FALSE	FALSE
Vitvi08g00755	TRUE	TRUE	TRUE	TRUE
Vitvi08g00756	TRUE	TRUE	TRUE	TRUE
Vitvi08g00757	TRUE	TRUE	TRUE	TRUE
Vitvi08g00761	TRUE	TRUE	TRUE	TRUE
Vitvi08g00763	FALSE	TRUE	TRUE	TRUE
Vitvi08g00764	FALSE	TRUE	TRUE	TRUE
Vitvi08g00766	TRUE	TRUE	FALSE	FALSE
Vitvi08g00767	TRUE	TRUE	TRUE	TRUE
Vitvi08g00768	TRUE	TRUE	TRUE	TRUE
Vitvi08g00771	TRUE	TRUE	TRUE	TRUE
Vitvi08g00772	TRUE	TRUE	TRUE	TRUE
Vitvi08g00773	TRUE	TRUE	TRUE	TRUE
Vitvi08g00778	TRUE	FALSE	FALSE	TRUE
Vitvi08g00780	FALSE	TRUE	FALSE	FALSE
Vitvi08g00781	TRUE	TRUE	TRUE	TRUE
Vitvi08g00782	TRUE	TRUE	TRUE	TRUE
Vitvi08g00783	TRUE	TRUE	TRUE	TRUE
Vitvi08g00784	TRUE	TRUE	TRUE	TRUE
Vitvi08g00785	TRUE	FALSE	FALSE	FALSE
Vitvi08g00786	TRUE	TRUE	TRUE	TRUE
Vitvi08g00788	TRUE	TRUE	TRUE	TRUE
Vitvi08g00789	TRUE	FALSE	FALSE	FALSE
Vitvi08g00791	TRUE	TRUE	TRUE	TRUE
Vitvi08g00792	TRUE	TRUE	TRUE	FALSE
Vitvi08g00793	TRUE	TRUE	TRUE	TRUE
Vitvi08g00794	TRUE	TRUE	TRUE	TRUE
Vitvi08g00795	TRUE	TRUE	TRUE	FALSE
Vitvi08g00797	TRUE	TRUE	TRUE	TRUE
Vitvi08g00798	TRUE	TRUE	TRUE	TRUE
Vitvi08g00799	FALSE	TRUE	FALSE	FALSE
Vitvi08g00801	TRUE	FALSE	FALSE	TRUE
Vitvi08g00802	TRUE	FALSE	FALSE	FALSE
Vitvi08g00805	FALSE	TRUE	TRUE	TRUE
Vitvi08g00806	TRUE	TRUE	TRUE	TRUE
Vitvi08g00808	TRUE	FALSE	TRUE	TRUE
Vitvi08g00812	TRUE	TRUE	TRUE	TRUE
Vitvi08g00813	TRUE	TRUE	TRUE	TRUE
Vitvi08g00816	TRUE	TRUE	TRUE	TRUE
Vitvi08g00817	TRUE	TRUE	TRUE	FALSE
Vitvi08g00819	TRUE	TRUE	TRUE	TRUE
Vitvi08g00820	TRUE	TRUE	TRUE	TRUE
Vitvi08g00821	TRUE	TRUE	TRUE	TRUE
Vitvi08g00822	TRUE	TRUE	TRUE	TRUE
Vitvi08g00823	TRUE	FALSE	FALSE	TRUE
Vitvi08g00824	TRUE	TRUE	TRUE	TRUE
Vitvi08g00825	TRUE	TRUE	TRUE	TRUE
Vitvi08g00826	TRUE	TRUE	TRUE	TRUE
Vitvi08g00827	TRUE	TRUE	TRUE	TRUE
Vitvi08g00828	TRUE	TRUE	TRUE	TRUE
Vitvi08g00829	TRUE	TRUE	TRUE	TRUE
Vitvi08g00834	TRUE	TRUE	TRUE	TRUE
Vitvi08g00835	TRUE	TRUE	TRUE	TRUE
Vitvi08g00836	TRUE	TRUE	TRUE	FALSE
Vitvi08g00840	TRUE	TRUE	TRUE	TRUE
Vitvi08g00841	TRUE	TRUE	TRUE	FALSE
Vitvi08g00843	TRUE	TRUE	TRUE	TRUE
Vitvi08g00844	TRUE	TRUE	TRUE	TRUE
Vitvi08g00845	FALSE	TRUE	TRUE	FALSE
Vitvi08g00846	TRUE	FALSE	FALSE	TRUE
Vitvi08g00850	TRUE	TRUE	TRUE	TRUE
Vitvi08g00851	TRUE	TRUE	TRUE	FALSE
Vitvi08g00853	TRUE	TRUE	TRUE	TRUE
Vitvi08g00854	TRUE	TRUE	TRUE	TRUE
Vitvi08g00855	TRUE	TRUE	TRUE	TRUE
Vitvi08g00856	TRUE	TRUE	TRUE	TRUE
Vitvi08g00857	TRUE	TRUE	TRUE	TRUE
Vitvi08g00858	TRUE	TRUE	TRUE	TRUE
Vitvi08g00859	TRUE	TRUE	TRUE	TRUE
Vitvi08g00860	FALSE	TRUE	TRUE	TRUE
Vitvi08g00861	TRUE	TRUE	TRUE	TRUE
Vitvi08g00862	TRUE	TRUE	TRUE	TRUE
Vitvi08g00863	TRUE	TRUE	TRUE	TRUE
Vitvi08g00864	TRUE	TRUE	TRUE	TRUE
Vitvi08g00865	TRUE	TRUE	TRUE	TRUE
Vitvi08g00866	TRUE	TRUE	TRUE	TRUE
Vitvi08g00868	TRUE	TRUE	TRUE	TRUE
Vitvi08g00869	TRUE	TRUE	FALSE	FALSE
Vitvi08g00870	TRUE	TRUE	TRUE	TRUE
Vitvi08g00871	TRUE	TRUE	TRUE	TRUE
Vitvi08g00872	TRUE	TRUE	TRUE	TRUE
Vitvi08g00874	TRUE	TRUE	TRUE	TRUE
Vitvi08g00875	TRUE	TRUE	TRUE	TRUE
Vitvi08g00877	TRUE	TRUE	TRUE	TRUE
Vitvi08g00878	TRUE	TRUE	TRUE	TRUE
Vitvi08g00879	TRUE	TRUE	TRUE	TRUE
Vitvi08g00880	TRUE	TRUE	TRUE	TRUE
Vitvi08g00881	TRUE	TRUE	TRUE	FALSE
Vitvi08g00883	TRUE	TRUE	TRUE	TRUE
Vitvi08g00884	TRUE	TRUE	TRUE	TRUE
Vitvi08g00885	TRUE	TRUE	TRUE	TRUE
Vitvi08g00887	TRUE	TRUE	TRUE	TRUE
Vitvi08g00888	TRUE	TRUE	TRUE	TRUE
Vitvi08g00890	TRUE	TRUE	TRUE	FALSE
Vitvi08g00891	TRUE	FALSE	FALSE	FALSE
Vitvi08g00892	TRUE	TRUE	TRUE	FALSE
Vitvi08g00893	TRUE	TRUE	TRUE	TRUE
Vitvi08g00894	TRUE	TRUE	FALSE	TRUE
Vitvi08g00895	FALSE	TRUE	TRUE	TRUE
Vitvi08g00896	FALSE	TRUE	TRUE	TRUE
Vitvi08g00897	TRUE	TRUE	TRUE	TRUE
Vitvi08g00900	FALSE	TRUE	TRUE	TRUE
Vitvi08g00901	TRUE	FALSE	TRUE	TRUE
Vitvi08g00902	TRUE	TRUE	TRUE	FALSE
Vitvi08g00903	TRUE	TRUE	TRUE	TRUE
Vitvi08g00904	TRUE	TRUE	TRUE	TRUE
Vitvi08g00905	TRUE	TRUE	TRUE	TRUE
Vitvi08g00906	TRUE	TRUE	FALSE	FALSE
Vitvi08g00908	TRUE	TRUE	TRUE	TRUE
Vitvi08g00909	TRUE	TRUE	TRUE	TRUE
Vitvi08g00910	TRUE	TRUE	TRUE	TRUE
Vitvi08g00911	TRUE	TRUE	TRUE	TRUE
Vitvi08g00912	TRUE	TRUE	TRUE	TRUE
Vitvi08g00913	TRUE	TRUE	TRUE	TRUE
Vitvi08g00914	TRUE	TRUE	TRUE	TRUE
Vitvi08g00915	TRUE	TRUE	TRUE	TRUE
Vitvi08g00916	TRUE	TRUE	TRUE	TRUE
Vitvi08g00917	TRUE	FALSE	FALSE	FALSE
Vitvi08g00922	TRUE	TRUE	TRUE	TRUE
Vitvi08g00923	TRUE	TRUE	TRUE	TRUE
Vitvi08g00924	TRUE	TRUE	TRUE	TRUE
Vitvi08g00925	TRUE	TRUE	FALSE	TRUE
Vitvi08g00926	TRUE	TRUE	TRUE	TRUE
Vitvi08g00927	TRUE	TRUE	TRUE	TRUE
Vitvi08g00930	TRUE	TRUE	TRUE	TRUE
Vitvi08g00931	TRUE	TRUE	TRUE	TRUE
Vitvi08g00933	TRUE	TRUE	TRUE	TRUE
Vitvi08g00934	TRUE	TRUE	TRUE	TRUE
Vitvi08g00935	TRUE	TRUE	TRUE	TRUE
Vitvi08g00936	FALSE	TRUE	TRUE	TRUE
Vitvi08g00937	TRUE	TRUE	TRUE	FALSE
Vitvi08g00939	TRUE	TRUE	TRUE	TRUE
Vitvi08g00940	TRUE	TRUE	TRUE	TRUE
Vitvi08g00941	FALSE	FALSE	FALSE	TRUE
Vitvi08g00942	TRUE	TRUE	TRUE	TRUE
Vitvi08g00944	TRUE	FALSE	FALSE	TRUE
Vitvi08g00945	TRUE	TRUE	TRUE	TRUE
Vitvi08g00946	TRUE	TRUE	TRUE	TRUE
Vitvi08g00947	TRUE	TRUE	TRUE	TRUE
Vitvi08g00948	FALSE	FALSE	TRUE	FALSE
Vitvi08g00950	TRUE	TRUE	TRUE	TRUE
Vitvi08g00954	TRUE	TRUE	TRUE	TRUE
Vitvi08g00955	FALSE	TRUE	FALSE	FALSE
Vitvi08g00956	TRUE	TRUE	FALSE	FALSE
Vitvi08g00957	FALSE	FALSE	TRUE	FALSE
Vitvi08g00958	TRUE	TRUE	TRUE	TRUE
Vitvi08g00959	TRUE	TRUE	TRUE	FALSE
Vitvi08g00960	TRUE	TRUE	TRUE	TRUE
Vitvi08g00961	TRUE	TRUE	TRUE	TRUE
Vitvi08g00962	TRUE	TRUE	TRUE	TRUE
Vitvi08g00967	TRUE	TRUE	TRUE	TRUE
Vitvi08g00968	TRUE	TRUE	TRUE	TRUE
Vitvi08g00970	TRUE	TRUE	TRUE	TRUE
Vitvi08g00971	FALSE	TRUE	FALSE	TRUE
Vitvi08g00972	TRUE	TRUE	TRUE	FALSE
Vitvi08g00973	FALSE	TRUE	TRUE	TRUE
Vitvi08g00974	TRUE	FALSE	FALSE	FALSE
Vitvi08g00977	TRUE	TRUE	TRUE	TRUE
Vitvi08g00978	TRUE	TRUE	TRUE	TRUE
Vitvi08g00979	TRUE	TRUE	TRUE	TRUE
Vitvi08g00981	TRUE	TRUE	TRUE	TRUE
Vitvi08g00982	TRUE	TRUE	TRUE	TRUE
Vitvi08g00983	TRUE	TRUE	TRUE	TRUE
Vitvi08g00984	TRUE	TRUE	TRUE	TRUE
Vitvi08g00986	TRUE	TRUE	TRUE	TRUE
Vitvi08g00987	TRUE	TRUE	TRUE	TRUE
Vitvi08g00988	FALSE	TRUE	TRUE	TRUE
Vitvi08g00989	TRUE	TRUE	TRUE	TRUE
Vitvi08g00992	TRUE	TRUE	TRUE	TRUE
Vitvi08g00993	TRUE	TRUE	TRUE	FALSE
Vitvi08g00994	FALSE	FALSE	FALSE	TRUE
Vitvi08g00995	TRUE	TRUE	TRUE	TRUE
Vitvi08g00996	TRUE	TRUE	FALSE	FALSE
Vitvi08g00998	TRUE	TRUE	TRUE	TRUE
Vitvi08g00999	TRUE	TRUE	TRUE	TRUE
Vitvi08g01000	FALSE	TRUE	FALSE	FALSE
Vitvi08g01001	TRUE	TRUE	TRUE	TRUE
Vitvi08g01002	TRUE	TRUE	TRUE	TRUE
Vitvi08g01006	FALSE	FALSE	FALSE	TRUE
Vitvi08g01007	TRUE	TRUE	TRUE	FALSE
Vitvi08g01008	TRUE	TRUE	TRUE	TRUE
Vitvi08g01009	TRUE	TRUE	TRUE	TRUE
Vitvi08g01010	TRUE	TRUE	TRUE	TRUE
Vitvi08g01011	TRUE	TRUE	TRUE	TRUE
Vitvi08g01012	TRUE	TRUE	TRUE	TRUE
Vitvi08g01013	TRUE	FALSE	TRUE	FALSE
Vitvi08g01014	TRUE	TRUE	TRUE	TRUE
Vitvi08g01015	TRUE	TRUE	TRUE	TRUE
Vitvi08g01016	TRUE	FALSE	FALSE	FALSE
Vitvi08g01018	TRUE	TRUE	FALSE	TRUE
Vitvi08g01021	TRUE	TRUE	TRUE	FALSE
Vitvi08g01022	TRUE	TRUE	TRUE	TRUE
Vitvi08g01023	TRUE	TRUE	FALSE	TRUE
Vitvi08g01026	TRUE	TRUE	TRUE	TRUE
Vitvi08g01027	TRUE	TRUE	TRUE	TRUE
Vitvi08g01028	TRUE	TRUE	TRUE	TRUE
Vitvi08g01029	TRUE	TRUE	TRUE	TRUE
Vitvi08g01030	TRUE	TRUE	TRUE	TRUE
Vitvi08g01031	TRUE	TRUE	TRUE	TRUE
Vitvi08g01032	TRUE	TRUE	TRUE	TRUE
Vitvi08g01033	TRUE	TRUE	TRUE	TRUE
Vitvi08g01035	TRUE	TRUE	TRUE	TRUE
Vitvi08g01036	TRUE	TRUE	TRUE	TRUE
Vitvi08g01037	TRUE	TRUE	TRUE	TRUE
Vitvi08g01038	TRUE	TRUE	TRUE	TRUE
Vitvi08g01039	TRUE	TRUE	FALSE	FALSE
Vitvi08g01040	FALSE	TRUE	TRUE	TRUE
Vitvi08g01041	TRUE	TRUE	TRUE	TRUE
Vitvi08g01042	TRUE	TRUE	TRUE	TRUE
Vitvi08g01043	TRUE	TRUE	TRUE	TRUE
Vitvi08g01044	TRUE	TRUE	TRUE	TRUE
Vitvi08g01045	FALSE	TRUE	FALSE	FALSE
Vitvi08g01047	TRUE	FALSE	FALSE	TRUE
Vitvi08g01049	TRUE	TRUE	TRUE	TRUE
Vitvi08g01050	TRUE	TRUE	TRUE	TRUE
Vitvi08g01052	FALSE	TRUE	TRUE	FALSE
Vitvi08g01053	TRUE	TRUE	TRUE	TRUE
Vitvi08g01054	TRUE	TRUE	TRUE	TRUE
Vitvi08g01055	FALSE	TRUE	TRUE	FALSE
Vitvi08g01056	TRUE	TRUE	TRUE	TRUE
Vitvi08g01057	FALSE	TRUE	FALSE	FALSE
Vitvi08g01058	FALSE	TRUE	FALSE	FALSE
Vitvi08g01059	TRUE	TRUE	TRUE	TRUE
Vitvi08g01060	FALSE	TRUE	TRUE	TRUE
Vitvi08g01061	TRUE	TRUE	TRUE	TRUE
Vitvi08g01062	TRUE	TRUE	TRUE	TRUE
Vitvi08g01063	TRUE	TRUE	TRUE	TRUE
Vitvi08g01065	FALSE	TRUE	TRUE	TRUE
Vitvi08g01067	TRUE	TRUE	TRUE	FALSE
Vitvi08g01069	TRUE	TRUE	TRUE	TRUE
Vitvi08g01070	TRUE	TRUE	TRUE	TRUE
Vitvi08g01071	TRUE	TRUE	TRUE	TRUE
Vitvi08g01072	TRUE	TRUE	FALSE	TRUE
Vitvi08g01073	TRUE	TRUE	FALSE	FALSE
Vitvi08g01074	FALSE	TRUE	FALSE	FALSE
Vitvi08g01075	TRUE	TRUE	TRUE	TRUE
Vitvi08g01076	TRUE	TRUE	TRUE	FALSE
Vitvi08g01077	TRUE	TRUE	TRUE	TRUE
Vitvi08g01078	TRUE	FALSE	TRUE	FALSE
Vitvi08g01079	TRUE	TRUE	TRUE	TRUE
Vitvi08g01080	TRUE	TRUE	TRUE	TRUE
Vitvi08g01081	TRUE	TRUE	TRUE	TRUE
Vitvi08g01082	TRUE	TRUE	TRUE	TRUE
Vitvi08g01083	TRUE	TRUE	TRUE	TRUE
Vitvi08g01084	FALSE	TRUE	TRUE	TRUE
Vitvi08g01085	FALSE	TRUE	TRUE	TRUE
Vitvi08g01087	TRUE	TRUE	TRUE	TRUE
Vitvi08g01090	TRUE	TRUE	FALSE	TRUE
Vitvi08g01091	FALSE	FALSE	FALSE	TRUE
Vitvi08g01095	TRUE	TRUE	TRUE	TRUE
Vitvi08g01096	TRUE	TRUE	TRUE	TRUE
Vitvi08g01097	TRUE	TRUE	TRUE	TRUE
Vitvi08g01098	TRUE	TRUE	TRUE	TRUE
Vitvi08g01099	FALSE	TRUE	FALSE	FALSE
Vitvi08g01101	TRUE	TRUE	TRUE	FALSE
Vitvi08g01102	TRUE	TRUE	TRUE	TRUE
Vitvi08g01103	TRUE	TRUE	TRUE	FALSE
Vitvi08g01104	TRUE	TRUE	TRUE	TRUE
Vitvi08g01105	TRUE	TRUE	TRUE	TRUE
Vitvi08g01107	TRUE	TRUE	TRUE	TRUE
Vitvi08g01108	TRUE	TRUE	TRUE	TRUE
Vitvi08g01109	TRUE	TRUE	TRUE	TRUE
Vitvi08g01110	TRUE	TRUE	TRUE	TRUE
Vitvi08g01111	TRUE	TRUE	TRUE	TRUE
Vitvi08g01112	FALSE	TRUE	FALSE	FALSE
Vitvi08g01113	TRUE	TRUE	TRUE	TRUE
Vitvi08g01114	TRUE	TRUE	TRUE	TRUE
Vitvi08g01116	TRUE	FALSE	TRUE	TRUE
Vitvi08g01117	TRUE	TRUE	TRUE	TRUE
Vitvi08g01118	TRUE	TRUE	TRUE	TRUE
Vitvi08g01119	TRUE	FALSE	FALSE	TRUE
Vitvi08g01120	TRUE	TRUE	TRUE	TRUE
Vitvi08g01121	TRUE	TRUE	TRUE	TRUE
Vitvi08g01122	FALSE	TRUE	TRUE	TRUE
Vitvi08g01123	TRUE	TRUE	FALSE	TRUE
Vitvi08g01124	TRUE	TRUE	TRUE	TRUE
Vitvi08g01125	TRUE	TRUE	FALSE	FALSE
Vitvi08g01127	TRUE	TRUE	TRUE	TRUE
Vitvi08g01129	TRUE	TRUE	TRUE	TRUE
Vitvi08g01130	FALSE	TRUE	TRUE	TRUE
Vitvi08g01133	TRUE	TRUE	TRUE	TRUE
Vitvi08g01134	TRUE	TRUE	TRUE	TRUE
Vitvi08g01136	FALSE	TRUE	TRUE	FALSE
Vitvi08g01137	TRUE	TRUE	TRUE	TRUE
Vitvi08g01139	TRUE	TRUE	TRUE	TRUE
Vitvi08g01140	TRUE	TRUE	TRUE	TRUE
Vitvi08g01142	TRUE	TRUE	TRUE	TRUE
Vitvi08g01143	TRUE	TRUE	TRUE	TRUE
Vitvi08g01144	TRUE	TRUE	FALSE	TRUE
Vitvi08g01146	TRUE	TRUE	TRUE	TRUE
Vitvi08g01147	TRUE	TRUE	TRUE	TRUE
Vitvi08g01148	FALSE	TRUE	TRUE	TRUE
Vitvi08g01149	TRUE	TRUE	TRUE	TRUE
Vitvi08g01150	TRUE	TRUE	TRUE	TRUE
Vitvi08g01152	TRUE	TRUE	TRUE	TRUE
Vitvi08g01153	TRUE	TRUE	TRUE	TRUE
Vitvi08g01154	TRUE	TRUE	TRUE	TRUE
Vitvi08g01155	TRUE	TRUE	TRUE	TRUE
Vitvi08g01156	FALSE	TRUE	TRUE	TRUE
Vitvi08g01158	TRUE	TRUE	TRUE	TRUE
Vitvi08g01159	TRUE	TRUE	TRUE	TRUE
Vitvi08g01161	TRUE	TRUE	TRUE	TRUE
Vitvi08g01162	TRUE	TRUE	TRUE	TRUE
Vitvi08g01163	TRUE	TRUE	TRUE	TRUE
Vitvi08g01164	TRUE	TRUE	TRUE	TRUE
Vitvi08g01165	TRUE	TRUE	TRUE	TRUE
Vitvi08g01166	TRUE	TRUE	TRUE	TRUE
Vitvi08g01167	TRUE	TRUE	TRUE	TRUE
Vitvi08g01168	TRUE	TRUE	TRUE	TRUE
Vitvi08g01171	TRUE	FALSE	FALSE	TRUE
Vitvi08g01172	TRUE	TRUE	TRUE	TRUE
Vitvi08g01174	TRUE	TRUE	TRUE	FALSE
Vitvi08g01175	TRUE	TRUE	TRUE	TRUE
Vitvi08g01176	TRUE	FALSE	FALSE	FALSE
Vitvi08g01177	FALSE	TRUE	TRUE	TRUE
Vitvi08g01179	TRUE	FALSE	FALSE	TRUE
Vitvi08g01180	TRUE	TRUE	TRUE	TRUE
Vitvi08g01182	TRUE	TRUE	TRUE	TRUE
Vitvi08g01183	TRUE	TRUE	TRUE	TRUE
Vitvi08g01184	TRUE	TRUE	TRUE	TRUE
Vitvi08g01185	TRUE	FALSE	TRUE	TRUE
Vitvi08g01186	TRUE	TRUE	TRUE	TRUE
Vitvi08g01188	TRUE	TRUE	TRUE	TRUE
Vitvi08g01189	TRUE	TRUE	TRUE	TRUE
Vitvi08g01193	TRUE	TRUE	TRUE	TRUE
Vitvi08g01194	FALSE	TRUE	TRUE	FALSE
Vitvi08g01195	TRUE	TRUE	TRUE	TRUE
Vitvi08g01196	TRUE	TRUE	TRUE	TRUE
Vitvi08g01197	TRUE	TRUE	TRUE	TRUE
Vitvi08g01201	TRUE	TRUE	FALSE	TRUE
Vitvi08g01203	TRUE	TRUE	TRUE	TRUE
Vitvi08g01204	TRUE	TRUE	TRUE	TRUE
Vitvi08g01205	FALSE	TRUE	TRUE	TRUE
Vitvi08g01206	TRUE	TRUE	TRUE	TRUE
Vitvi08g01208	TRUE	TRUE	FALSE	FALSE
Vitvi08g01209	TRUE	TRUE	TRUE	TRUE
Vitvi08g01211	TRUE	TRUE	TRUE	TRUE
Vitvi08g01212	TRUE	TRUE	TRUE	TRUE
Vitvi08g01213	TRUE	TRUE	TRUE	TRUE
Vitvi08g01214	TRUE	TRUE	FALSE	TRUE
Vitvi08g01215	TRUE	TRUE	TRUE	TRUE
Vitvi08g01216	TRUE	TRUE	TRUE	TRUE
Vitvi08g01217	TRUE	TRUE	TRUE	TRUE
Vitvi08g01218	TRUE	TRUE	TRUE	TRUE
Vitvi08g01219	TRUE	TRUE	TRUE	FALSE
Vitvi08g01221	FALSE	TRUE	TRUE	FALSE
Vitvi08g01222	TRUE	TRUE	TRUE	TRUE
Vitvi08g01224	TRUE	TRUE	TRUE	TRUE
Vitvi08g01229	FALSE	FALSE	TRUE	FALSE
Vitvi08g01230	TRUE	TRUE	TRUE	TRUE
Vitvi08g01231	TRUE	TRUE	FALSE	TRUE
Vitvi08g01232	FALSE	TRUE	TRUE	FALSE
Vitvi08g01233	TRUE	TRUE	FALSE	FALSE
Vitvi08g01234	TRUE	TRUE	TRUE	TRUE
Vitvi08g01235	TRUE	TRUE	TRUE	TRUE
Vitvi08g01237	TRUE	TRUE	TRUE	TRUE
Vitvi08g01238	TRUE	TRUE	TRUE	TRUE
Vitvi08g01239	TRUE	TRUE	TRUE	TRUE
Vitvi08g01240	TRUE	TRUE	TRUE	TRUE
Vitvi08g01241	FALSE	TRUE	FALSE	FALSE
Vitvi08g01242	TRUE	TRUE	TRUE	TRUE
Vitvi08g01243	TRUE	TRUE	TRUE	TRUE
Vitvi08g01245	TRUE	TRUE	TRUE	TRUE
Vitvi08g01246	FALSE	TRUE	FALSE	TRUE
Vitvi08g01248	TRUE	TRUE	TRUE	FALSE
Vitvi08g01250	TRUE	TRUE	TRUE	TRUE
Vitvi08g01253	FALSE	TRUE	FALSE	FALSE
Vitvi08g01254	TRUE	FALSE	TRUE	TRUE
Vitvi08g01255	TRUE	FALSE	FALSE	TRUE
Vitvi08g01256	TRUE	TRUE	TRUE	TRUE
Vitvi08g01257	TRUE	TRUE	TRUE	TRUE
Vitvi08g01259	FALSE	TRUE	TRUE	TRUE
Vitvi08g01260	TRUE	TRUE	TRUE	TRUE
Vitvi08g01264	FALSE	TRUE	TRUE	TRUE
Vitvi08g01265	TRUE	TRUE	TRUE	TRUE
Vitvi08g01266	TRUE	TRUE	TRUE	TRUE
Vitvi08g01267	TRUE	TRUE	TRUE	TRUE
Vitvi08g01270	TRUE	TRUE	TRUE	TRUE
Vitvi08g01272	TRUE	FALSE	FALSE	TRUE
Vitvi08g01273	TRUE	TRUE	TRUE	TRUE
Vitvi08g01274	TRUE	TRUE	TRUE	TRUE
Vitvi08g01276	TRUE	TRUE	FALSE	TRUE
Vitvi08g01277	TRUE	TRUE	FALSE	FALSE
Vitvi08g01278	FALSE	TRUE	TRUE	FALSE
Vitvi08g01280	TRUE	TRUE	TRUE	TRUE
Vitvi08g01281	FALSE	TRUE	TRUE	TRUE
Vitvi08g01282	TRUE	TRUE	FALSE	TRUE
Vitvi08g01285	TRUE	TRUE	TRUE	TRUE
Vitvi08g01287	TRUE	TRUE	TRUE	TRUE
Vitvi08g01288	FALSE	TRUE	FALSE	TRUE
Vitvi08g01290	TRUE	TRUE	TRUE	TRUE
Vitvi08g01293	TRUE	TRUE	TRUE	TRUE
Vitvi08g01294	TRUE	TRUE	TRUE	TRUE
Vitvi08g01295	TRUE	TRUE	TRUE	TRUE
Vitvi08g01296	TRUE	TRUE	TRUE	TRUE
Vitvi08g01297	TRUE	TRUE	TRUE	TRUE
Vitvi08g01298	TRUE	TRUE	TRUE	TRUE
Vitvi08g01299	TRUE	TRUE	TRUE	TRUE
Vitvi08g01300	FALSE	TRUE	TRUE	TRUE
Vitvi08g01301	TRUE	TRUE	TRUE	TRUE
Vitvi08g01302	TRUE	TRUE	TRUE	TRUE
Vitvi08g01303	TRUE	TRUE	TRUE	TRUE
Vitvi08g01304	TRUE	TRUE	TRUE	TRUE
Vitvi08g01305	TRUE	TRUE	TRUE	TRUE
Vitvi08g01306	FALSE	TRUE	FALSE	FALSE
Vitvi08g01307	TRUE	TRUE	TRUE	TRUE
Vitvi08g01308	FALSE	TRUE	TRUE	TRUE
Vitvi08g01309	TRUE	TRUE	TRUE	TRUE
Vitvi08g01310	TRUE	TRUE	TRUE	TRUE
Vitvi08g01311	TRUE	TRUE	FALSE	TRUE
Vitvi08g01312	TRUE	TRUE	TRUE	TRUE
Vitvi08g01313	TRUE	TRUE	TRUE	TRUE
Vitvi08g01314	TRUE	TRUE	TRUE	TRUE
Vitvi08g01315	TRUE	FALSE	TRUE	FALSE
Vitvi08g01316	TRUE	FALSE	TRUE	FALSE
Vitvi08g01318	TRUE	TRUE	TRUE	TRUE
Vitvi08g01319	TRUE	TRUE	TRUE	TRUE
Vitvi08g01320	TRUE	TRUE	TRUE	TRUE
Vitvi08g01322	TRUE	TRUE	TRUE	TRUE
Vitvi08g01323	TRUE	TRUE	TRUE	FALSE
Vitvi08g01324	FALSE	TRUE	TRUE	FALSE
Vitvi08g01325	TRUE	TRUE	TRUE	FALSE
Vitvi08g01326	TRUE	TRUE	TRUE	TRUE
