gene_id	i2	group	robust_meta_gene
Vitvi14g00314	0.895515482221653	All genes	FALSE
Vitvi14g00316	0.0661753784476301	All genes	FALSE
Vitvi14g00317	0.555517260846774	All genes	TRUE
Vitvi14g00318	0.621686130804722	All genes	FALSE
Vitvi14g00319	0.138860113155892	All genes	TRUE
Vitvi14g00321	0	Turquoise	TRUE
Vitvi14g00322	0.741207215171385	All genes	FALSE
Vitvi14g00323	0.542598588777804	Turquoise	FALSE
Vitvi14g00324	0	All genes	FALSE
Vitvi14g00325	0.585362685959962	All genes	FALSE
Vitvi14g00326	0.503447062363552	All genes	FALSE
Vitvi14g00327	0.436691423495179	All genes	FALSE
Vitvi14g00330	0	All genes	TRUE
Vitvi14g00335	0	All genes	TRUE
Vitvi14g00336	0.636908457733003	All genes	FALSE
Vitvi14g00337	0.672860228106798	All genes	TRUE
Vitvi14g00338	0.75001475734216	Turquoise	FALSE
Vitvi14g00339	0.686378129603216	Turquoise	TRUE
Vitvi14g00340	0.815824600860649	All genes	FALSE
Vitvi14g00342	0.704489346086693	All genes	FALSE
Vitvi14g00343	0.502678230139634	All genes	FALSE
Vitvi14g00345	0.851008932727675	All genes	FALSE
Vitvi14g00346	0.628388518667001	All genes	FALSE
Vitvi14g00347	0.69410778666431	All genes	FALSE
Vitvi14g00348	0.578790573958483	All genes	TRUE
Vitvi14g00349	0.808419201911498	All genes	FALSE
Vitvi14g00352	0.11680123554113	All genes	FALSE
Vitvi14g00355	0.172221436337912	All genes	FALSE
Vitvi14g00362	0	All genes	TRUE
Vitvi14g00363	0.694016595377248	Turquoise	TRUE
Vitvi14g00366	0.355596202363816	Turquoise	TRUE
Vitvi14g00369	0.646563633668209	All genes	FALSE
Vitvi14g00374	0.825172375780178	Turquoise	TRUE
Vitvi14g00376	0.457994097979779	All genes	FALSE
Vitvi14g00377	0.881772290027889	Turquoise	FALSE
Vitvi14g00378	0.570472712870142	All genes	FALSE
Vitvi14g00380	0.378208005803826	All genes	FALSE
Vitvi14g00381	0.818557725289486	All genes	FALSE
Vitvi14g00382	0.409865258578221	All genes	TRUE
Vitvi14g00383	0.334428685198264	All genes	FALSE
Vitvi14g00385	0.0397892159543218	All genes	TRUE
Vitvi14g00386	0	All genes	FALSE
Vitvi14g00387	0.652704568785386	All genes	FALSE
Vitvi14g00388	0.872691809107227	All genes	FALSE
Vitvi14g00389	0.635557590556705	All genes	FALSE
Vitvi14g00391	0.656363995232698	All genes	FALSE
Vitvi14g00392	0.678313784633786	All genes	FALSE
Vitvi14g00396	0.762942635236101	Turquoise	FALSE
Vitvi14g00397	0.863516877870579	All genes	FALSE
Vitvi14g00399	0.540740985975678	All genes	FALSE
Vitvi14g00402	0.444061934885256	All genes	FALSE
Vitvi14g00404	0.665201598712352	All genes	TRUE
Vitvi14g00407	0.514748099167638	All genes	FALSE
Vitvi14g00409	0.749946350467349	All genes	FALSE
Vitvi14g00410	0.977744358298191	All genes	FALSE
Vitvi14g00412	0	All genes	TRUE
Vitvi14g00413	0.896548096500808	All genes	FALSE
Vitvi14g00415	0.296239382061331	All genes	TRUE
Vitvi14g00416	0	All genes	FALSE
Vitvi14g00417	0.916201597531	All genes	FALSE
Vitvi14g00418	0.742056415061352	All genes	FALSE
Vitvi14g00419	0.63319581261345	All genes	FALSE
Vitvi14g00421	0.608888935944236	Turquoise	FALSE
Vitvi14g00422	0.664175322631163	All genes	FALSE
Vitvi14g00423	0	All genes	TRUE
Vitvi14g00424	0.85986197433065	All genes	FALSE
Vitvi14g00425	0.514433568796684	Turquoise	TRUE
Vitvi14g00427	0	Turquoise	TRUE
Vitvi14g00428	0.927862766282158	All genes	FALSE
Vitvi14g00429	0	All genes	TRUE
Vitvi14g00430	0.440993347368371	All genes	FALSE
Vitvi14g00431	0.733406197564399	All genes	FALSE
Vitvi14g00432	0.929719824036717	All genes	FALSE
Vitvi14g00433	0.94655848824215	Turquoise	FALSE
Vitvi14g00434	0.8736187587563	Turquoise	TRUE
Vitvi14g00438	0.889935680911121	All genes	FALSE
Vitvi14g00439	0.853091701337578	Turquoise	FALSE
Vitvi14g00440	0.00221632031052788	All genes	FALSE
Vitvi14g00441	0	All genes	FALSE
Vitvi14g00445	0.965366611773121	Turquoise	FALSE
Vitvi14g00446	0.4614617563027	All genes	FALSE
Vitvi14g00450	0.929186292333311	All genes	FALSE
Vitvi14g00458	0.766139063420815	All genes	FALSE
Vitvi14g00459	0.600739461914765	All genes	FALSE
Vitvi14g00461	0.746600939337278	All genes	FALSE
Vitvi14g00468	0.839431819180925	All genes	FALSE
Vitvi14g00470	0.759621485684339	All genes	FALSE
Vitvi14g00471	0.951942742065378	Turquoise	FALSE
Vitvi14g00472	0.878286376437701	Turquoise	FALSE
Vitvi14g00473	0.621445891484106	All genes	FALSE
Vitvi14g00475	0.371244454287569	All genes	FALSE
Vitvi14g00476	0.813314887166365	All genes	FALSE
Vitvi14g00477	0.675818100273852	All genes	FALSE
Vitvi14g00478	0.941425681134788	All genes	FALSE
Vitvi14g00479	0	All genes	FALSE
Vitvi14g00480	0.110262510895334	All genes	FALSE
Vitvi14g00481	0	All genes	TRUE
Vitvi14g00482	0.486453889366318	All genes	FALSE
Vitvi14g00483	0.340891991096548	All genes	TRUE
Vitvi14g00484	0.616125557425325	All genes	TRUE
Vitvi14g00487	0.855393012396714	All genes	FALSE
Vitvi14g00488	0.919518810929775	All genes	FALSE
Vitvi14g00489	0.958596619083944	Turquoise	FALSE
Vitvi14g00490	0.716097413551625	All genes	FALSE
Vitvi14g00491	0.536997386444222	All genes	FALSE
Vitvi14g00492	0.426968073999972	All genes	FALSE
Vitvi14g00495	0.313113755012926	All genes	FALSE
Vitvi14g00497	0.116492793585124	All genes	FALSE
Vitvi14g00499	0.25594463697352	All genes	TRUE
Vitvi14g00500	0	All genes	TRUE
Vitvi14g00503	0.924276991420186	All genes	FALSE
Vitvi14g00507	0.461361804731707	All genes	FALSE
Vitvi14g00508	0	All genes	FALSE
Vitvi14g00509	0.100121869746623	Turquoise	TRUE
Vitvi14g00521	0	All genes	TRUE
Vitvi14g00528	0	All genes	TRUE
Vitvi14g00535	0.867334605374026	All genes	FALSE
Vitvi14g00536	0.733157160582799	All genes	FALSE
Vitvi14g00537	0.621558707363786	All genes	FALSE
Vitvi14g00540	0	All genes	FALSE
Vitvi14g00544	0.831027716431356	All genes	FALSE
Vitvi14g00546	0.412034074908606	All genes	TRUE
Vitvi14g00547	0.905357707431565	All genes	FALSE
Vitvi14g00551	0.767559464530689	All genes	FALSE
Vitvi14g00557	0	All genes	FALSE
Vitvi14g00558	0.615091657046221	All genes	FALSE
Vitvi14g00560	0.706260916045859	Turquoise	FALSE
Vitvi14g00561	0.8853582153414	All genes	FALSE
Vitvi14g00562	0.82535305048663	Turquoise	TRUE
Vitvi14g00569	0.666075423732768	All genes	TRUE
Vitvi14g00577	0.809190522285835	All genes	FALSE
Vitvi14g00593	0	All genes	TRUE
Vitvi14g00598	0.413462283657564	All genes	FALSE
Vitvi14g00600	0.192223429770015	All genes	FALSE
Vitvi14g00605	0.838266345878922	All genes	FALSE
Vitvi14g00608	0	All genes	TRUE
Vitvi14g00612	0.775705876214208	All genes	FALSE
Vitvi14g00614	0.437045922550878	All genes	FALSE
Vitvi14g00615	0.716335753368295	All genes	FALSE
Vitvi14g00618	0	All genes	FALSE
Vitvi14g00619	0.674539700405775	Blue	TRUE
Vitvi14g00623	0.738096065442675	All genes	FALSE
Vitvi14g00627	0	All genes	FALSE
Vitvi14g00630	0	All genes	FALSE
Vitvi14g00632	0.40492838846712	All genes	FALSE
Vitvi14g00637	0.665190598023726	All genes	FALSE
Vitvi14g00638	0	All genes	FALSE
Vitvi14g00640	0.0977313408338189	All genes	FALSE
Vitvi14g00643	0.268268752077399	All genes	TRUE
Vitvi14g00648	0.891422516904595	All genes	FALSE
Vitvi14g00654	0.794338632702749	All genes	FALSE
Vitvi14g00658	0.943559712390805	All genes	FALSE
Vitvi14g00663	0.627389222173236	All genes	FALSE
Vitvi14g00666	0.896388327373122	Turquoise	FALSE
Vitvi14g00667	0	All genes	FALSE
Vitvi14g00668	0.659903760016949	All genes	FALSE
Vitvi14g00672	0.211856216874355	All genes	TRUE
Vitvi14g00674	0.790214207524259	All genes	FALSE
Vitvi14g00679	0.937349074256922	Turquoise	FALSE
Vitvi14g00695	0.683675647341713	All genes	FALSE
Vitvi14g00696	0.104444782046179	All genes	FALSE
Vitvi14g00702	0	Turquoise	TRUE
Vitvi14g00716	0	All genes	FALSE
Vitvi14g00736	0.67251363600361	All genes	FALSE
Vitvi14g00738	0.817161690405618	All genes	FALSE
Vitvi14g00742	0.922632096316448	All genes	FALSE
Vitvi14g00743	0	All genes	FALSE
Vitvi14g00746	0.809227183215121	All genes	FALSE
Vitvi14g00763	0.363200695071243	All genes	FALSE
Vitvi14g00770	0.222326069135381	All genes	FALSE
Vitvi14g00772	0.717326205367409	Blue	FALSE
Vitvi14g00775	0.772871797993301	All genes	FALSE
Vitvi14g00786	0.85385991874298	All genes	FALSE
Vitvi14g00791	0.590210604255512	All genes	FALSE
Vitvi14g00798	0.349626772163892	All genes	FALSE
Vitvi14g00800	0.867123616481005	All genes	FALSE
Vitvi14g00803	0.850339974331278	All genes	TRUE
Vitvi14g00821	0.874096528754223	Turquoise	TRUE
Vitvi14g00831	0	All genes	FALSE
Vitvi14g00840	0	All genes	TRUE
Vitvi14g00841	0.872470692040898	All genes	FALSE
Vitvi14g00842	0.936048308343249	All genes	FALSE
Vitvi14g00871	0.53627215777927	All genes	TRUE
Vitvi14g00877	0.813243897131205	All genes	FALSE
Vitvi14g00879	0.689787474469384	All genes	FALSE
Vitvi14g00881	0	All genes	TRUE
Vitvi14g00883	0.307643177708091	All genes	FALSE
Vitvi14g00887	0	All genes	FALSE
Vitvi14g00888	0.669850410771832	All genes	FALSE
Vitvi14g00891	0.754845553323208	All genes	FALSE
Vitvi14g00893	0.679944486821358	All genes	FALSE
Vitvi14g00894	0.57155510689752	All genes	TRUE
Vitvi14g00900	0.852410450192538	All genes	FALSE
Vitvi14g00901	0.266318414683506	All genes	FALSE
Vitvi14g00902	0.893220441358898	All genes	FALSE
Vitvi14g00919	0.643420150339191	All genes	FALSE
Vitvi14g00920	0.719416278294547	Blue	FALSE
Vitvi14g00947	0.0461463887118412	All genes	TRUE
Vitvi14g00948	0	All genes	FALSE
Vitvi14g00949	0.773612920249877	All genes	FALSE
Vitvi14g00950	0.663891182959464	Turquoise	TRUE
Vitvi14g00952	0.482596395123193	Turquoise	TRUE
Vitvi14g00953	0.676001770889397	All genes	FALSE
Vitvi14g00954	0.567121127154487	All genes	TRUE
Vitvi14g00964	0.934065880324722	All genes	FALSE
Vitvi14g00969	0.861068035275282	All genes	FALSE
Vitvi14g00971	0.802346279216318	Blue	TRUE
Vitvi14g00972	0.188944441720265	All genes	FALSE
Vitvi14g00973	0.809744358025516	All genes	FALSE
Vitvi14g00974	0.398790804086636	Turquoise	TRUE
Vitvi14g00977	0.334128923050023	All genes	TRUE
Vitvi14g00980	0	All genes	FALSE
Vitvi14g00992	0.761757052652066	All genes	FALSE
Vitvi14g00994	0.0473594950539225	All genes	FALSE
Vitvi14g00996	0.96942084065946	Turquoise	FALSE
Vitvi14g00998	0.928104256956473	All genes	FALSE
Vitvi14g00999	0.945624718206407	All genes	FALSE
Vitvi14g01003	0.753013381881843	All genes	FALSE
Vitvi14g01005	0.723742244045031	All genes	FALSE
Vitvi14g01006	0.862794542628747	All genes	FALSE
Vitvi14g01007	0.270849342661141	All genes	TRUE
Vitvi14g01011	0.328745065583158	All genes	TRUE
Vitvi14g01023	0.12614051709346	All genes	FALSE
Vitvi14g01025	0.798288266200345	All genes	TRUE
Vitvi14g01026	0	All genes	TRUE
Vitvi14g01031	0.788681157426431	All genes	FALSE
Vitvi14g01032	0.590640917080037	All genes	FALSE
Vitvi14g01035	0.194416875806512	All genes	TRUE
Vitvi14g01037	0.839946325863319	All genes	FALSE
Vitvi14g01040	0.0265612907055669	All genes	FALSE
Vitvi14g01044	0.869233542417453	Turquoise	FALSE
Vitvi14g01046	0.441088027098327	All genes	FALSE
Vitvi14g01055	0.745246578044908	All genes	FALSE
Vitvi14g01057	0.535615920134281	All genes	FALSE
Vitvi14g01060	0	All genes	FALSE
Vitvi14g01061	0.850969413936493	All genes	FALSE
Vitvi14g01066	0.591882911870973	All genes	FALSE
Vitvi14g01067	0.318555666238389	Turquoise	TRUE
Vitvi14g01068	0	All genes	FALSE
Vitvi14g01072	0.469424967232763	All genes	FALSE
Vitvi14g01115	0	All genes	FALSE
Vitvi14g01118	0.766321215913096	Turquoise	TRUE
Vitvi14g01119	0.740160570639226	All genes	FALSE
Vitvi14g01120	0	All genes	TRUE
Vitvi14g01124	0.876623772696285	All genes	FALSE
Vitvi14g01125	0.292623044301383	All genes	TRUE
Vitvi14g01131	0.81869287597861	All genes	FALSE
Vitvi14g01132	0.92625511014348	All genes	FALSE
Vitvi14g01136	0	All genes	FALSE
Vitvi14g01137	0.732626964228122	All genes	FALSE
Vitvi14g01138	0.745960554149902	All genes	FALSE
Vitvi14g01139	0.794389303388294	All genes	FALSE
Vitvi14g01141	0.755019935152149	All genes	FALSE
Vitvi14g01144	0.342453598281251	All genes	FALSE
Vitvi14g01145	0.592264201330609	All genes	FALSE
Vitvi14g01151	0	All genes	TRUE
Vitvi14g01152	0.915407619384707	All genes	FALSE
Vitvi14g01157	0.884869179632942	All genes	FALSE
Vitvi14g01160	0.254564071660343	All genes	FALSE
Vitvi14g01161	0.80806359850216	All genes	FALSE
Vitvi14g01162	0.775837314474886	All genes	FALSE
Vitvi14g01164	0.831078934270824	All genes	FALSE
Vitvi14g01176	0	All genes	TRUE
Vitvi14g01177	0.573345499924815	All genes	TRUE
Vitvi14g01178	0.886147581905283	All genes	FALSE
Vitvi14g01179	0.731748552739663	Turquoise	TRUE
Vitvi14g01180	0.128128253418308	All genes	TRUE
Vitvi14g01181	0.713263394190131	All genes	FALSE
Vitvi14g01184	0	All genes	FALSE
Vitvi14g01185	0.483763296578204	All genes	FALSE
Vitvi14g01186	0.948564157690764	All genes	FALSE
Vitvi14g01187	0.927646085883896	All genes	FALSE
Vitvi14g01188	0.141852393570483	Blue	TRUE
Vitvi14g01193	0.70558109594974	All genes	FALSE
Vitvi14g01194	0.0790385957150685	All genes	FALSE
Vitvi14g01198	0.905571688014629	Turquoise	TRUE
Vitvi14g01201	0	All genes	FALSE
Vitvi14g01208	0.820492528930154	All genes	FALSE
Vitvi14g01211	0.506444416471101	All genes	FALSE
Vitvi14g01212	0.80614838896682	All genes	FALSE
Vitvi14g01213	0.922826637065639	All genes	FALSE
Vitvi14g01221	0.629679187155434	All genes	FALSE
Vitvi14g01222	0.815709836156429	All genes	FALSE
Vitvi14g01224	0.675757037767131	All genes	FALSE
Vitvi14g01226	0.551466400292346	All genes	FALSE
Vitvi14g01227	0.955252020804598	All genes	FALSE
Vitvi14g01228	0.819082819150163	All genes	FALSE
Vitvi14g01232	0	All genes	FALSE
Vitvi14g01238	0	All genes	TRUE
Vitvi14g01239	0.590350469005712	All genes	FALSE
Vitvi14g01240	0.944037261979215	Turquoise	FALSE
Vitvi14g01245	0	All genes	FALSE
Vitvi14g01246	0.751235337253683	Turquoise	FALSE
Vitvi14g01247	0.753589111752346	Turquoise	FALSE
Vitvi14g01248	0.384637713486013	Turquoise	TRUE
Vitvi14g01253	0	All genes	FALSE
Vitvi14g01254	0.178990958909367	All genes	FALSE
Vitvi14g01255	0	All genes	FALSE
Vitvi14g01256	0.866568770579065	All genes	FALSE
Vitvi14g01258	0.0852879505806239	All genes	TRUE
Vitvi14g01259	0.289939035084758	All genes	TRUE
Vitvi14g01260	0.958888035624154	All genes	FALSE
Vitvi14g01262	0.800312925536182	Turquoise	TRUE
Vitvi14g01263	0.421943499934	All genes	TRUE
Vitvi14g01264	0.867490328960979	All genes	TRUE
Vitvi14g01265	0.631801340727258	All genes	FALSE
Vitvi14g01266	0.368114440632719	All genes	FALSE
Vitvi14g01267	0.741160522657081	All genes	FALSE
Vitvi14g01268	0.885392077407186	All genes	FALSE
Vitvi14g01272	0.768592906641273	Turquoise	TRUE
Vitvi14g01273	0.459430391650355	Turquoise	TRUE
Vitvi14g01279	0.76033448024618	All genes	FALSE
Vitvi14g01280	0.656498331947796	All genes	FALSE
Vitvi14g01281	0.860946923575274	All genes	FALSE
Vitvi14g01283	0.949339562516022	All genes	FALSE
Vitvi14g01286	0.182003666732624	All genes	TRUE
Vitvi14g01287	0.782824517240642	All genes	TRUE
Vitvi14g01288	0	All genes	FALSE
Vitvi14g01289	0.362925230961018	All genes	TRUE
Vitvi14g01290	0	All genes	TRUE
Vitvi14g01292	0.756180140713473	All genes	FALSE
Vitvi14g01294	0.260425095629921	Turquoise	TRUE
Vitvi14g01295	0.860920267350957	All genes	FALSE
Vitvi14g01296	0.882814830550766	All genes	FALSE
Vitvi14g01301	0.721438819246463	All genes	FALSE
Vitvi14g01302	0.94333979866293	Turquoise	FALSE
Vitvi14g01303	0.585303085327436	All genes	FALSE
Vitvi14g01305	0.0272322150914371	All genes	FALSE
Vitvi14g01306	0.66401193453343	All genes	FALSE
Vitvi14g01307	0.914146336521799	All genes	FALSE
Vitvi14g01308	0.41771315098939	All genes	FALSE
Vitvi14g01309	0.730769124294087	All genes	FALSE
Vitvi14g01310	0.342422263524001	All genes	FALSE
Vitvi14g01311	0.906431170177521	All genes	FALSE
Vitvi14g01312	0.789417015977179	All genes	FALSE
Vitvi14g01313	0.653890719238316	All genes	FALSE
Vitvi14g01314	0.508400710322562	All genes	FALSE
Vitvi14g01317	0.934186345775261	All genes	FALSE
Vitvi14g01319	0.544758597586465	All genes	FALSE
Vitvi14g01321	0.975730239071279	Blue	FALSE
Vitvi14g01325	0.88112380594307	All genes	FALSE
Vitvi14g01326	0.471614219660249	All genes	TRUE
Vitvi14g01327	0.919074512654705	Turquoise	FALSE
Vitvi14g01329	0.262717593065716	All genes	FALSE
Vitvi14g01330	0.802062858751979	All genes	FALSE
Vitvi14g01332	0	All genes	TRUE
Vitvi14g01334	0.396058557126791	All genes	FALSE
Vitvi14g01336	0.823603762354103	All genes	FALSE
Vitvi14g01337	0.702784708363102	All genes	FALSE
Vitvi14g01338	0.663732341815535	All genes	FALSE
Vitvi14g01339	0.87926905130472	All genes	FALSE
Vitvi14g01340	0.865095862910649	All genes	FALSE
Vitvi14g01341	0.167700338849635	Turquoise	FALSE
Vitvi14g01344	0.364517216288758	Turquoise	TRUE
Vitvi14g01349	0.863239136312579	All genes	FALSE
Vitvi14g01350	0.468765037194728	All genes	TRUE
Vitvi14g01351	0.643306015741255	All genes	FALSE
Vitvi14g01353	0.896075644219742	Turquoise	FALSE
Vitvi14g01354	0.767834872169822	All genes	FALSE
Vitvi14g01357	0.746001818530317	All genes	FALSE
Vitvi14g01358	0.868367126949553	Turquoise	TRUE
Vitvi14g01360	0	Blue	TRUE
Vitvi14g01361	0.262202617612455	All genes	FALSE
Vitvi14g01362	0	All genes	FALSE
Vitvi14g01363	0.283258484421462	Turquoise	TRUE
Vitvi14g01365	0.121698904546289	Turquoise	TRUE
Vitvi14g01367	0	All genes	TRUE
Vitvi14g01368	0.372958711458933	All genes	TRUE
Vitvi14g01375	0.871844132928824	Turquoise	FALSE
Vitvi14g01379	0.848556000843168	All genes	FALSE
Vitvi14g01380	0.767888269065242	Turquoise	FALSE
Vitvi14g01381	0.700972249908098	All genes	FALSE
Vitvi14g01385	0.417206745317103	All genes	FALSE
Vitvi14g01386	0.959044679904534	Turquoise	FALSE
Vitvi14g01387	0	All genes	FALSE
Vitvi14g01389	0.548156799167131	All genes	FALSE
Vitvi14g01390	0.869141940741964	Turquoise	TRUE
Vitvi14g01391	0.500684784135228	All genes	TRUE
Vitvi14g01392	0.884754074855683	All genes	FALSE
Vitvi14g01394	0.807080216673632	Blue	TRUE
Vitvi14g01395	0.151729094742657	Turquoise	TRUE
Vitvi14g01398	0.844874136021241	All genes	FALSE
Vitvi14g01400	0.322754162879743	All genes	FALSE
Vitvi14g01401	0.850456061726476	All genes	FALSE
Vitvi14g01402	0.662887418015554	All genes	FALSE
Vitvi14g01403	0.211681555950631	All genes	FALSE
Vitvi14g01404	0.956631654786031	Turquoise	FALSE
Vitvi14g01405	0.832159846714464	All genes	FALSE
Vitvi14g01406	0	All genes	TRUE
Vitvi14g01407	0	All genes	FALSE
Vitvi14g01411	0	All genes	TRUE
Vitvi14g01413	0.37477880640762	All genes	FALSE
Vitvi14g01414	0.901013956838659	All genes	FALSE
Vitvi14g01417	0.577718327607625	All genes	FALSE
Vitvi14g01418	0	All genes	TRUE
Vitvi14g01419	0.927675044953435	All genes	FALSE
Vitvi14g01422	0.749566899359885	All genes	FALSE
Vitvi14g01424	0.895207321422404	Turquoise	FALSE
Vitvi14g01425	0	All genes	TRUE
Vitvi14g01426	0.768282959947413	All genes	FALSE
Vitvi14g01427	0.331106975113527	All genes	FALSE
Vitvi14g01428	0	Turquoise	TRUE
Vitvi14g01429	0.437120323854708	All genes	FALSE
Vitvi14g01431	0	All genes	FALSE
Vitvi14g01432	0	All genes	FALSE
Vitvi14g01433	0.868510418623626	All genes	FALSE
Vitvi14g01434	0.570647471729384	All genes	FALSE
Vitvi14g01435	0.69701648188276	All genes	TRUE
Vitvi14g01436	0	All genes	TRUE
Vitvi14g01438	0.399085111465565	All genes	TRUE
Vitvi14g01439	0.911651023328271	Blue	FALSE
Vitvi14g01440	0.828425934485874	All genes	TRUE
Vitvi14g01442	0.679903244648933	Turquoise	TRUE
Vitvi14g01444	0.328619493001275	All genes	TRUE
Vitvi14g01445	0	All genes	FALSE
Vitvi14g01446	0.923386853088152	All genes	FALSE
Vitvi14g01447	0.894867022529195	All genes	FALSE
Vitvi14g01448	0.954678960220479	Turquoise	FALSE
Vitvi14g01449	0.916427100565434	Turquoise	FALSE
Vitvi14g01450	0.615231269548629	All genes	TRUE
Vitvi14g01451	0.798484492888865	All genes	FALSE
Vitvi14g01452	0	All genes	FALSE
Vitvi14g01454	0.662710414846265	All genes	FALSE
Vitvi14g01455	0.260368051227212	All genes	TRUE
Vitvi14g01456	0.918672936761588	All genes	FALSE
Vitvi14g01457	0.78449564256327	All genes	FALSE
Vitvi14g01458	0	All genes	TRUE
Vitvi14g01459	0	All genes	TRUE
Vitvi14g01460	0.925927112587687	All genes	FALSE
Vitvi14g01462	0.395295204770401	All genes	TRUE
Vitvi14g01463	0.849415830760852	All genes	FALSE
Vitvi14g01464	0.144130342988556	All genes	TRUE
Vitvi14g01465	0.55960641719375	All genes	FALSE
Vitvi14g01466	0.36093979703693	All genes	FALSE
Vitvi14g01467	0	All genes	TRUE
Vitvi14g01468	0.807503925503619	All genes	FALSE
Vitvi14g01470	0	All genes	FALSE
Vitvi14g01471	0.240797940770177	All genes	FALSE
Vitvi14g01472	0.642012284601231	Turquoise	TRUE
Vitvi14g01473	0.650306124184637	Turquoise	TRUE
Vitvi14g01474	0.876375603701004	All genes	FALSE
Vitvi14g01476	0.777508643796752	All genes	FALSE
Vitvi14g01477	0	All genes	FALSE
Vitvi14g01478	0.796448531085701	Turquoise	FALSE
Vitvi14g01479	0.654441886590734	All genes	FALSE
Vitvi14g01482	0.930212861432908	All genes	FALSE
Vitvi14g01485	0.653109189905537	Blue	TRUE
Vitvi14g01486	0.597954807401495	All genes	TRUE
Vitvi14g01487	0.76867265994996	Blue	TRUE
Vitvi14g01488	0.774979996525739	All genes	FALSE
Vitvi14g01494	0.883205365348121	Blue	FALSE
Vitvi14g01495	0.671428660889656	All genes	FALSE
Vitvi14g01496	0.570019746788171	All genes	TRUE
Vitvi14g01497	0.516999050398342	All genes	FALSE
Vitvi14g01498	0	All genes	TRUE
Vitvi14g01499	0.916444792800397	All genes	FALSE
Vitvi14g01500	0.968479747756917	All genes	FALSE
Vitvi14g01501	0	All genes	FALSE
Vitvi14g01502	0.62659025704296	Turquoise	TRUE
Vitvi14g01503	0.264475693076867	All genes	FALSE
Vitvi14g01504	0.292752719243728	All genes	FALSE
Vitvi14g01505	0.847290919892067	All genes	FALSE
Vitvi14g01506	0.46627393921829	All genes	FALSE
Vitvi14g01507	0.726263962132559	All genes	TRUE
Vitvi14g01508	0.714780454162781	All genes	FALSE
Vitvi14g01509	0.783272353355526	All genes	TRUE
Vitvi14g01511	0.635686584264405	Turquoise	TRUE
Vitvi14g01513	0.817615724353852	All genes	FALSE
Vitvi14g01514	0.595056712719761	All genes	FALSE
Vitvi14g01515	0.831739184901199	All genes	FALSE
Vitvi14g01516	0.561297285267527	All genes	TRUE
Vitvi14g01517	0.137530807037263	Blue	TRUE
Vitvi14g01519	0.885691200610442	All genes	FALSE
Vitvi14g01520	0.693486234963076	All genes	TRUE
Vitvi14g01521	0.442185578919993	All genes	TRUE
Vitvi14g01522	0	Blue	FALSE
Vitvi14g01524	0.292873704649819	All genes	FALSE
Vitvi14g01525	0.611451603743717	All genes	TRUE
Vitvi14g01526	0.427995567832323	Blue	FALSE
Vitvi14g01527	0.876933900495921	All genes	FALSE
Vitvi14g01528	0	All genes	FALSE
Vitvi14g01529	0	All genes	TRUE
Vitvi14g01530	0.862717018870559	All genes	TRUE
Vitvi14g01533	0.502880380754929	All genes	FALSE
Vitvi14g01534	0.0944346285526976	All genes	FALSE
Vitvi14g01535	0.680371760853886	All genes	TRUE
Vitvi14g01537	0.383940077937207	All genes	FALSE
Vitvi14g01540	0.801940955482112	All genes	FALSE
Vitvi14g01541	0.824415501700198	All genes	FALSE
Vitvi14g01542	0.520103514360472	Turquoise	TRUE
Vitvi14g01543	0.739568364130928	Turquoise	TRUE
Vitvi14g01544	0	All genes	FALSE
Vitvi14g01545	0.646331150026292	All genes	FALSE
Vitvi14g01546	0.703062007235557	All genes	FALSE
Vitvi14g01547	0.733908619832512	All genes	TRUE
Vitvi14g01548	0.538768624007881	All genes	TRUE
Vitvi14g01549	0.0636479545654754	All genes	TRUE
Vitvi14g01550	0.817701865194603	All genes	FALSE
Vitvi14g01551	0.832341273135344	All genes	TRUE
Vitvi14g01552	0.305792524695972	All genes	FALSE
Vitvi14g01553	0.910504021362306	All genes	FALSE
Vitvi14g01554	0.316743438610552	All genes	FALSE
Vitvi14g01555	0.473053974123306	All genes	TRUE
Vitvi14g01557	0.649319365030011	Turquoise	TRUE
Vitvi14g01560	0.874404717444469	All genes	FALSE
Vitvi14g01561	0.889700062706317	All genes	FALSE
Vitvi14g01568	0.775172461305725	Turquoise	FALSE
Vitvi14g01571	0.829229840900899	All genes	FALSE
Vitvi14g01574	0.753715624222664	All genes	FALSE
Vitvi14g01575	0.563796759593568	All genes	FALSE
Vitvi14g01576	0.295259111238557	Turquoise	TRUE
Vitvi14g01579	0.47977222296587	All genes	FALSE
Vitvi14g01581	0.580432548914206	Turquoise	TRUE
Vitvi14g01582	0.699798683001771	All genes	FALSE
Vitvi14g01584	0.668946377218771	All genes	FALSE
Vitvi14g01585	0.200515431927247	All genes	FALSE
Vitvi14g01586	0.0267360821944005	All genes	FALSE
Vitvi14g01589	0.72840976267191	All genes	FALSE
Vitvi14g01590	0.179320757384971	All genes	TRUE
Vitvi14g01591	0.777622604872239	Blue	FALSE
Vitvi14g01592	0.800012468312778	Turquoise	FALSE
Vitvi14g01593	0.583217659411195	All genes	FALSE
Vitvi14g01594	0.383891143151557	All genes	TRUE
Vitvi14g01595	0.329149359268005	All genes	FALSE
Vitvi14g01596	0.883037001194477	All genes	FALSE
Vitvi14g01597	0.854488605013678	All genes	FALSE
Vitvi14g01598	0.541140346867364	All genes	FALSE
Vitvi14g01600	0	All genes	TRUE
Vitvi14g01602	0.868188143675086	All genes	FALSE
Vitvi14g01603	0	Blue	TRUE
